fiscal_year_be,park_name,office,month_th,month_num,calendar_year_be,calendar_year_ce,date,visitors,min_rain,max_rain,avg_rain,total_attractions,open_attractions,closed_attractions,unknown_attractions,known_attractions,availability_pct,unknown_pct,availability_data_status
2565,ภูผาเหล็ก,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,6,2565,2022,2022-06-01,9,145.3099976,243.0700073,188.6181383,13.0,11.0,2.0,0.0,13.0,84.61538461538461,0.0,Known
2565,ภูพาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,6,2565,2022,2022-06-01,23,145.3099976,243.0700073,188.6181383,9.0,7.0,2.0,0.0,9.0,77.77777777777779,0.0,Known
2565,ภูลังกา,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,6,2565,2022,2022-06-01,16594,189.1399994,326.1799927,245.7015931,8.0,4.0,4.0,0.0,8.0,50.0,0.0,Known
2565,ภูสระดอกบัว,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),มิ.ย.,6,2565,2022,2022-06-01,0,140.2599945,214.2799988,176.4371095,8.0,3.0,0.0,5.0,3.0,100.0,62.5,Known
2565,ภูสวนทราย,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มิ.ย.,6,2565,2022,2022-06-01,455,72.93000031,138.7400055,92.86204918,20.0,11.0,9.0,0.0,20.0,55.00000000000001,0.0,Known
2565,ภูสอยดาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,6,2565,2022,2022-06-01,176,56.34999847,280.25,97.94346455,6.0,3.0,3.0,0.0,6.0,50.0,0.0,Known
2565,ภูหินจอมธาตุ-ภูพระบาท,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,6,2565,2022,2022-06-01,1295,104.9800034,199.2200012,152.2076077,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2565,ภูหินร่องกล้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,6,2565,2022,2022-06-01,3014,70.29000092,296.8699951,109.9787231,18.0,13.0,5.0,0.0,18.0,72.22222222222221,0.0,Known
2565,ภูเก้า-ภูพานคำ,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,6,2565,2022,2022-06-01,601,96.01999664,158.0099945,121.163981,19.0,17.0,2.0,0.0,19.0,89.47368421052632,0.0,Known
2565,ภูเรือ,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มิ.ย.,6,2565,2022,2022-06-01,2024,72.93000031,138.7400055,92.86204918,21.0,21.0,0.0,0.0,21.0,100.0,0.0,Known
2565,ภูเวียง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มิ.ย.,6,2565,2022,2022-06-01,3712,87.37999725,204.3000031,148.1776,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
2565,ภูแลนคา,สำนักบริหารพื้นที่อนุรักษ์ที่ 7 (นครราชสีมา),มิ.ย.,6,2565,2022,2022-06-01,0,83.30999756,151.6100006,106.7545527,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2565,รามคำแหง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มิ.ย.,6,2565,2022,2022-06-01,1783,37.58000183,400.7999878,151.4587911,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2565,ลานสาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มิ.ย.,6,2565,2022,2022-06-01,1393,12.31000042,205.3899994,107.3950743,11.0,7.0,4.0,0.0,11.0,63.63636363636363,0.0,Known
2565,ลำคลองงู,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มิ.ย.,6,2565,2022,2022-06-01,47,63.34000015,186.9299927,130.7357042,6.0,2.0,4.0,0.0,6.0,33.33333333333333,0.0,Known
2565,ลำน้ำกก,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มิ.ย.,6,2565,2022,2022-06-01,3833,88.83999634,238.1799927,201.3274943,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2565,ลำน้ำกระบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,6,2565,2022,2022-06-01,2002,62.06000137,382.8099976,235.3416894,8.0,6.0,1.0,1.0,7.0,85.71428571428571,12.5,Known
2565,ลำน้ำน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,6,2565,2022,2022-06-01,2481,56.34999847,280.25,97.94346455,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2565,ศรีน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มิ.ย.,6,2565,2022,2022-06-01,474,51.59999847,246.5700073,140.576255,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2565,ศรีพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,431,198.6199951,280.0799866,240.3132359,4.0,4.0,0.0,0.0,4.0,100.0,0.0,Known
2565,ศรีลานนา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,6,2565,2022,2022-06-01,5747,40.83000183,241.8899994,118.1241214,7.0,4.0,3.0,0.0,7.0,57.14285714285714,0.0,Known
2565,ศรีสัชนาลัย,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มิ.ย.,6,2565,2022,2022-06-01,636,37.58000183,400.7999878,151.4587911,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
2565,สันกาลาคีรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 (สงขลา),มิ.ย.,6,2565,2022,2022-06-01,174,83.5,301.0299988,174.8031753,1.0,1.0,0.0,0.0,1.0,100.0,0.0,Known
2565,สาละวิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,มิ.ย.,6,2565,2022,2022-06-01,9,88.97000122,216.1900024,149.7199479,9.0,0.0,9.0,0.0,9.0,0.0,0.0,Known
2565,สิรินาถ,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,1403,200.6300049,259.3500061,232.1351583,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2565,หมู่เกาะชุมพร,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,6,2565,2022,2022-06-01,3162,21.03000069,358.730011,129.1327046,20.0,19.0,0.0,1.0,19.0,100.0,5.0,Known
2565,หมู่เกาะช้าง,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มิ.ย.,6,2565,2022,2022-06-01,5832,226.4199982,393.8999939,264.4313505,10.0,6.0,1.0,3.0,7.0,85.71428571428571,30.0,Known
2565,หมู่เกาะระนอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,6,2565,2022,2022-06-01,15,62.06000137,382.8099976,235.3416894,6.0,3.0,3.0,0.0,6.0,50.0,0.0,Known
2565,หมู่เกาะลันตา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,0,114.4400024,241.2100067,176.8443859,11.0,8.0,3.0,0.0,11.0,72.72727272727273,0.0,Known
2565,หมู่เกาะสิมิลัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,0,198.6199951,280.0799866,240.3132359,10.0,0.0,4.0,6.0,4.0,0.0,60.0,Known
2565,หมู่เกาะสุรินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,0,198.6199951,280.0799866,240.3132359,19.0,0.0,19.0,0.0,19.0,0.0,0.0,Known
2565,หมู่เกาะอ่างทอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,6,2565,2022,2022-06-01,5205,55.88999939,275.4100037,180.6256657,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2565,หมู่เกาะเภตรา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,6246,214.3500061,384.1499939,295.9612474,9.0,7.0,2.0,0.0,9.0,77.77777777777779,0.0,Known
2565,หาดขนอม-หมู่เกาะทะเลใต้,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,2992,119.9100037,257.9100037,183.1876128,13.0,10.0,0.0,3.0,10.0,100.0,23.07692307692308,Known
2565,หาดนพรัตน์ธารา-หมู่เกาะพีพี,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,39330,114.4400024,241.2100067,176.8443859,19.0,18.0,0.0,1.0,18.0,100.0,5.263157894736842,Known
2565,หาดวนกร,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,มิ.ย.,6,2565,2022,2022-06-01,2435,48.72999954,97.19999695,79.93060954,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2565,หาดเจ้าไหม,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,3138,205.6600037,336.8900146,289.7780646,13.0,11.0,2.0,0.0,13.0,84.61538461538461,0.0,Known
2565,ห้วยน้ำดัง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,6,2565,2022,2022-06-01,3240,40.83000183,241.8899994,118.1241214,8.0,3.0,5.0,0.0,8.0,37.5,0.0,Known
2565,ออบขาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,6,2565,2022,2022-06-01,788,40.83000183,241.8899994,118.1241214,5.0,1.0,4.0,0.0,5.0,20.0,0.0,Known
2565,ออบหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,6,2565,2022,2022-06-01,1040,40.83000183,241.8899994,118.1241214,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2565,อ่าวพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,14553,198.6199951,280.0799866,240.3132359,19.0,19.0,0.0,0.0,19.0,100.0,0.0,Known
2565,อ่าวมะนาว-เขาตันหยง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,มิ.ย.,6,2565,2022,2022-06-01,3616,124.7099991,134.8999939,128.1257505,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2565,อ่าวสยาม,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,มิ.ย.,6,2565,2022,2022-06-01,165,48.72999954,97.19999695,79.93060954,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2565,เขลางค์บรรพต,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มิ.ย.,6,2565,2022,2022-06-01,579,44.13000107,155.3300018,85.19853428,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2565,เขาคิชฌกูฎ,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มิ.ย.,6,2565,2022,2022-06-01,4991,110.5599976,256.7000122,195.4259861,7.0,6.0,1.0,0.0,7.0,85.71428571428571,0.0,Known
2565,เขาค้อ,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,6,2565,2022,2022-06-01,1011,78.80000305,170.1000061,111.4186549,6.0,4.0,2.0,0.0,6.0,66.66666666666666,0.0,Known
2565,เขาชะเมา-เขาวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มิ.ย.,6,2565,2022,2022-06-01,8889,125.3099976,207.5800018,162.4936348,7.0,6.0,0.0,1.0,6.0,100.0,14.285714285714285,Known
2565,เขานัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,517,119.9100037,257.9100037,183.1876128,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2565,เขาน้ำค้าง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 (สงขลา),มิ.ย.,6,2565,2022,2022-06-01,497,83.5,301.0299988,174.8031753,6.0,3.0,0.0,3.0,3.0,100.0,50.0,Known
2565,เขาปู่-เขาย่า,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 (สงขลา),มิ.ย.,6,2565,2022,2022-06-01,3771,166.6399994,309.8099976,265.1042195,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
2565,เขาพนมเบญจา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,574,114.4400024,241.2100067,176.8443859,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2565,เขาพระวิหาร,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),มิ.ย.,6,2565,2022,2022-06-01,10120,62.20999908,162.8800049,119.095936,12.0,11.0,1.0,0.0,12.0,91.66666666666666,0.0,Known
2565,เขาลำปี-หาดท้ายเหมือง,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,1591,198.6199951,280.0799866,240.3132359,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
2565,เขาสก,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,6,2565,2022,2022-06-01,10133,55.88999939,275.4100037,180.6256657,29.0,25.0,2.0,2.0,27.0,92.5925925925926,6.896551724137931,Known
2565,เขาสามร้อยยอด,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,มิ.ย.,6,2565,2022,2022-06-01,3272,48.72999954,97.19999695,79.93060954,14.0,10.0,3.0,1.0,13.0,76.92307692307693,7.142857142857142,Known
2565,เขาสิบห้าชั้น,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มิ.ย.,6,2565,2022,2022-06-01,439,110.5599976,256.7000122,195.4259861,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2565,เขาหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,2814,119.9100037,257.9100037,183.1876128,14.0,14.0,0.0,0.0,14.0,100.0,0.0,Known
2565,เขาหลัก-ลำรู่,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,6,2565,2022,2022-06-01,1682,198.6199951,280.0799866,240.3132359,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2565,เขาแหลม,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มิ.ย.,6,2565,2022,2022-06-01,2454,63.34000015,186.9299927,130.7357042,14.0,11.0,3.0,0.0,14.0,78.57142857142857,0.0,Known
2565,เขาแหลมหญ้า-หมู่เกาะเสม็ด,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มิ.ย.,6,2565,2022,2022-06-01,49803,125.3099976,207.5800018,162.4936348,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
2565,เขาใหญ่,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 (ปราจีนบุรี),มิ.ย.,6,2565,2022,2022-06-01,85674,55.22000122,225.7799988,104.4744364,30.0,27.0,1.0,2.0,28.0,96.42857142857144,6.666666666666667,Known
2565,เขื่อนศรีนครินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มิ.ย.,6,2565,2022,2022-06-01,4806,63.34000015,186.9299927,130.7357042,8.0,7.0,0.0,1.0,7.0,100.0,12.5,Known
2565,เฉลิมพระเกียรติไทยประจัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มิ.ย.,6,2565,2022,2022-06-01,4064,63.95000076,121.3799973,101.4689566,5.0,4.0,1.0,0.0,5.0,80.0,0.0,Known
2565,เฉลิมรัตนโกสินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มิ.ย.,6,2565,2022,2022-06-01,2018,63.34000015,186.9299927,130.7357042,9.0,7.0,2.0,0.0,9.0,77.77777777777779,0.0,Known
2565,เวียงโกศัย,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มิ.ย.,6,2565,2022,2022-06-01,432,34.11000061,120.0400009,72.27342488,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2565,เอราวัณ,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มิ.ย.,6,2565,2022,2022-06-01,25033,63.34000015,186.9299927,130.7357042,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2565,แก่งกระจาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,มิ.ย.,6,2565,2022,2022-06-01,10975,39.09999847,102.6999969,73.69695795,14.0,13.0,1.0,0.0,14.0,92.85714285714286,0.0,Known
2565,แก่งกรุง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,6,2565,2022,2022-06-01,26,55.88999939,275.4100037,180.6256657,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2565,แก่งตะนะ,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),มิ.ย.,6,2565,2022,2022-06-01,1051,45.13000107,131.4799957,80.32158223,11.0,10.0,1.0,0.0,11.0,90.9090909090909,0.0,Known
2565,แควน้อย,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,6,2565,2022,2022-06-01,55,70.29000092,296.8699951,109.9787231,4.0,4.0,0.0,0.0,4.0,100.0,0.0,Known
2565,แจ้ซ้อน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มิ.ย.,6,2565,2022,2022-06-01,7655,44.13000107,155.3300018,85.19853428,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2565,แม่จริม,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มิ.ย.,6,2565,2022,2022-06-01,431,51.59999847,246.5700073,140.576255,5.0,4.0,1.0,0.0,5.0,80.0,0.0,Known
2565,แม่ตะไคร้,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,6,2565,2022,2022-06-01,0,40.83000183,241.8899994,118.1241214,10.0,9.0,1.0,0.0,10.0,90.0,0.0,Known
2565,แม่ปิง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,6,2565,2022,2022-06-01,675,28.12000084,84.94999695,65.66333252,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2565,แม่ปืม,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มิ.ย.,6,2565,2022,2022-06-01,952,100.75,195.4199982,140.8622039,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2565,แม่ยม,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มิ.ย.,6,2565,2022,2022-06-01,269,34.11000061,120.0400009,72.27342488,4.0,1.0,3.0,0.0,4.0,25.0,0.0,Known
2565,แม่วงก์,สำนักบริหารพื้นที่อนุรักษ์ที่ 12 (นครสวรรค์),มิ.ย.,6,2565,2022,2022-06-01,1629,68.87000275,219.0800018,170.1849785,18.0,13.0,5.0,0.0,18.0,72.22222222222221,0.0,Known
2565,แม่วะ,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มิ.ย.,6,2565,2022,2022-06-01,102,44.13000107,155.3300018,85.19853428,11.0,7.0,0.0,4.0,7.0,100.0,36.36363636363637,Known
2565,แม่วาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,6,2565,2022,2022-06-01,1665,40.83000183,241.8899994,118.1241214,3.0,1.0,1.0,1.0,2.0,50.0,33.33333333333333,Known
2565,แม่สะเรียง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,มิ.ย.,6,2565,2022,2022-06-01,12,88.97000122,216.1900024,149.7199479,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Known
2565,แม่เงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,มิ.ย.,6,2565,2022,2022-06-01,0,88.97000122,216.1900024,149.7199479,6.0,0.0,6.0,0.0,6.0,0.0,0.0,Known
2565,แม่เมย,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มิ.ย.,6,2565,2022,2022-06-01,70,12.31000042,205.3899994,107.3950743,12.0,11.0,1.0,0.0,12.0,91.66666666666666,0.0,Known
2565,แม่โถ,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,6,2565,2022,2022-06-01,0,40.83000183,241.8899994,118.1241214,4.0,0.0,4.0,0.0,4.0,0.0,0.0,Known
2565,แหลมสน,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,6,2565,2022,2022-06-01,674,62.06000137,382.8099976,235.3416894,3.0,0.0,3.0,0.0,3.0,0.0,0.0,Known
2565,ใต้ร่มเย็น,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,6,2565,2022,2022-06-01,466,55.88999939,275.4100037,180.6256657,11.0,10.0,0.0,1.0,10.0,100.0,9.090909090909092,Known
2565,ไทรทอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 7 (นครราชสีมา),มิ.ย.,6,2565,2022,2022-06-01,1410,83.30999756,151.6100006,106.7545527,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2565,ไทรโยค,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มิ.ย.,6,2565,2022,2022-06-01,3872,63.34000015,186.9299927,130.7357042,11.0,10.0,0.0,1.0,10.0,100.0,9.090909090909092,Known
2565,กุยบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ก.ค.,7,2565,2022,2022-07-01,2083,49.72999954,273.3699951,126.273976,2.0,2.0,0.0,0.0,2.0,100.0,0.0,Known
2565,ขุนขาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),ก.ค.,7,2565,2022,2022-07-01,61,133.75,374.8699951,204.2465431,4.0,4.0,0.0,0.0,4.0,100.0,0.0,Known
2565,ขุนน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),ก.ค.,7,2565,2022,2022-07-01,0,219.4700012,392.75,271.3170104,4.0,3.0,1.0,0.0,4.0,75.0,0.0,Known
2565,ขุนพะวอ,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),ก.ค.,7,2565,2022,2022-07-01,448,72.11000061,251.1799927,155.9271966,8.0,5.0,0.0,3.0,5.0,100.0,37.5,Known
2565,ขุนสถาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),ก.ค.,7,2565,2022,2022-07-01,1095,219.4700012,392.75,271.3170104,4.0,4.0,0.0,0.0,4.0,100.0,0.0,Known
2565,ขุนแจ,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),ก.ค.,7,2565,2022,2022-07-01,464,173.3200073,472.2399902,328.4440468,7.0,0.0,7.0,0.0,7.0,0.0,0.0,Known
2565,คลองพนม,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),ก.ค.,7,2565,2022,2022-07-01,46,138.1499939,633.3499756,279.6709706,10.0,6.0,1.0,3.0,7.0,85.71428571428571,30.0,Known
2565,คลองลาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 12 (นครสวรรค์),ก.ค.,7,2565,2022,2022-07-01,31817,98.87000275,222.9600067,162.3149272,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
2565,คลองวังเจ้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 12 (นครสวรรค์),ก.ค.,7,2565,2022,2022-07-01,2936,98.87000275,222.9600067,162.3149272,11.0,9.0,2.0,0.0,11.0,81.81818181818183,0.0,Known
2565,ดอยขุนตาล,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,ก.ค.,7,2565,2022,2022-07-01,2244,130.5099945,201.7200012,169.8242047,14.0,14.0,0.0,0.0,14.0,100.0,0.0,Known
2565,ดอยจง,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,ก.ค.,7,2565,2022,2022-07-01,0,134.8099976,250.4900055,183.3730484,3.0,2.0,1.0,0.0,3.0,66.66666666666666,0.0,Known
2565,ดอยผากลอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),ก.ค.,7,2565,2022,2022-07-01,0,192.2899933,241.7700043,214.4665571,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2565,ดอยผ้าห่มปก,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),ก.ค.,7,2565,2022,2022-07-01,4813,133.75,374.8699951,204.2465431,10.0,4.0,5.0,1.0,9.0,44.44444444444444,10.0,Known
2565,ดอยภูคา,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),ก.ค.,7,2565,2022,2022-07-01,1379,219.4700012,392.75,271.3170104,14.0,7.0,7.0,0.0,14.0,50.0,0.0,Known
2565,ดอยภูนาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),ก.ค.,7,2565,2022,2022-07-01,0,127.9499969,315.8200073,225.7311772,7.0,0.0,7.0,0.0,7.0,0.0,0.0,Known
2565,ดอยสอยมาลัย-ไม้กลายเป็นหิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),ก.ค.,7,2565,2022,2022-07-01,4402,72.11000061,251.1799927,155.9271966,5.0,4.0,1.0,0.0,5.0,80.0,0.0,Known
2565,ดอยสุเทพ-ปุย,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),ก.ค.,7,2565,2022,2022-07-01,12688,133.75,374.8699951,204.2465431,17.0,15.0,2.0,0.0,17.0,88.23529411764706,0.0,Known
2565,ดอยหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),ก.ค.,7,2565,2022,2022-07-01,0,173.3200073,472.2399902,328.4440468,8.0,0.0,7.0,1.0,7.0,0.0,12.5,Known
2565,ดอยอินทนนท์,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),ก.ค.,7,2565,2022,2022-07-01,27433,133.75,374.8699951,204.2465431,18.0,14.0,2.0,2.0,16.0,87.5,11.11111111111111,Known
2565,ดอยเวียงผา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),ก.ค.,7,2565,2022,2022-07-01,115,133.75,374.8699951,204.2465431,2.0,1.0,1.0,0.0,2.0,50.0,0.0,Known
