fiscal_year_be,park_name_x,office,month_th,visitors,month_num,calendar_year_be,calendar_year_ce,date,park_key,park_key_final,park_name_y,min_rain,max_rain,avg_rain
2565,แม่ปืม,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),พ.ค.,814,5,2565,2022,2022-05-01,แม่ปืม,แม่ปืม,แม่ปืม,171.2700043,243.0099945,207.469637
2565,แม่ยม,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),พ.ค.,271,5,2565,2022,2022-05-01,แม่ยม,แม่ยม,แม่ยม,172.5399933,259.1099854,203.1831268
2565,แม่วงก์,สำนักบริหารพื้นที่อนุรักษ์ที่ 12 (นครสวรรค์),พ.ค.,1873,5,2565,2022,2022-05-01,แม่วงก์,แม่วงก์,แม่วงก์,186.8000031,405.5700073,304.8221438
2565,แม่วะ,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,พ.ค.,181,5,2565,2022,2022-05-01,แม่วะ,แม่วะ,แม่วะ,190.6399994,346.4899902,257.6494435
2565,แม่วาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),พ.ค.,1864,5,2565,2022,2022-05-01,แม่วาง,แม่วาง,แม่วาง,228.7100067,391.9500122,299.6933169
2565,แม่สะเรียง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,พ.ค.,12,5,2565,2022,2022-05-01,แม่สะเรียง,แม่สะเรียง,แม่สะเรียง,181.6100006,318.4100037,250.9813168
2565,แม่เงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,พ.ค.,352,5,2565,2022,2022-05-01,แม่เงา,แม่เงา,แม่เงา,181.6100006,318.4100037,250.9813168
2565,แม่เมย,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),พ.ค.,90,5,2565,2022,2022-05-01,แม่เมย,แม่เมย,แม่เมย,213.7299957,394.3599854,279.7252283
2565,แม่โถ,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),พ.ค.,2,5,2565,2022,2022-05-01,แม่โถ,แม่โถ,แม่โถ,228.7100067,391.9500122,299.6933169
2565,แหลมสน,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),พ.ค.,1616,5,2565,2022,2022-05-01,แหลมสน,แหลมสน,แหลมสน,448.7799988,692.6300049,581.8522434
2565,ใต้ร่มเย็น,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),พ.ค.,596,5,2565,2022,2022-05-01,ใต้ร่มเย็น,ใต้ร่มเย็น,ใต้ร่มเย็น,207.5099945,583.789978,316.6687319
2565,ไทรทอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 7 (นครราชสีมา),พ.ค.,632,5,2565,2022,2022-05-01,ไทรทอง,ไทรทอง,ไทรทอง,78.68000031,200.8500061,123.8264354
2565,ไทรโยค,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),พ.ค.,5077,5,2565,2022,2022-05-01,ไทรโยค,ไทรโยค,ไทรโยค,72.56999969,346.2799988,226.403132
2565,กุยบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,มิ.ย.,904,6,2565,2022,2022-06-01,กุยบุรี,กุยบุรี,กุยบุรี,48.72999954,97.19999695,79.93060954
2565,ขุนขาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,45,6,2565,2022,2022-06-01,ขุนขาน,ขุนขาน,ขุนขาน,40.83000183,241.8899994,118.1241214
2565,ขุนน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มิ.ย.,0,6,2565,2022,2022-06-01,ขุนน่าน,ขุนน่าน,ขุนน่าน,51.59999847,246.5700073,140.576255
2565,ขุนพะวอ,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มิ.ย.,195,6,2565,2022,2022-06-01,ขุนพะวอ,ขุนพะวอ,ขุนพะวอ,12.31000042,205.3899994,107.3950743
2565,ขุนสถาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มิ.ย.,440,6,2565,2022,2022-06-01,ขุนสถาน,ขุนสถาน,ขุนสถาน,51.59999847,246.5700073,140.576255
2565,ขุนแจ,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มิ.ย.,482,6,2565,2022,2022-06-01,ขุนแจ,ขุนแจ,ขุนแจ,88.83999634,238.1799927,201.3274943
2565,คลองพนม,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,45,6,2565,2022,2022-06-01,คลองพนม,คลองพนม,คลองพนม,55.88999939,275.4100037,180.6256657
2565,คลองลาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 12 (นครสวรรค์),มิ.ย.,16894,6,2565,2022,2022-06-01,คลองลาน,คลองลาน,คลองลาน,68.87000275,219.0800018,170.1849785
2565,คลองวังเจ้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 12 (นครสวรรค์),มิ.ย.,1166,6,2565,2022,2022-06-01,คลองวังเจ้า,คลองวังเจ้า,คลองวังเจ้า,68.87000275,219.0800018,170.1849785
2565,ดอยขุนตาล,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มิ.ย.,290,6,2565,2022,2022-06-01,ดอยขุนตาล,ดอยขุนตาล,ดอยขุนตาล,28.12000084,84.94999695,65.66333252
2565,ดอยจง,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มิ.ย.,0,6,2565,2022,2022-06-01,ดอยจง,ดอยจง,ดอยจง,44.13000107,155.3300018,85.19853428
2565,ดอยผากลอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มิ.ย.,202,6,2565,2022,2022-06-01,ดอยผากลอง,ดอยผากลอง,ดอยผากลอง,34.11000061,120.0400009,72.27342488
2565,ดอยผ้าห่มปก,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,3097,6,2565,2022,2022-06-01,ดอยผ้าห่มปก,ดอยผ้าห่มปก,ดอยผ้าห่มปก,40.83000183,241.8899994,118.1241214
2565,ดอยภูคา,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มิ.ย.,675,6,2565,2022,2022-06-01,ดอยภูคา,ดอยภูคา,ดอยภูคา,51.59999847,246.5700073,140.576255
2565,ดอยภูนาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มิ.ย.,676,6,2565,2022,2022-06-01,ดอยภูนาง,ดอยภูนาง,ดอยภูนาง,100.75,195.4199982,140.8622039
2565,ดอยสอยมาลัย-ไม้กลายเป็นหิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มิ.ย.,1120,6,2565,2022,2022-06-01,ดอยสอยมาลัย-ไม้กลายเป็นหิน,ดอยสอยมาลัย-ไม้กลายเป็นหิน,ดอยสอยมาลัย-ไม้กลายเป็นหิน,12.31000042,205.3899994,107.3950743
2565,ดอยสุเทพ-ปุย,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,9811,6,2565,2022,2022-06-01,ดอยสุเทพ-ปุย,ดอยสุเทพ-ปุย,ดอยสุเทพ-ปุย,40.83000183,241.8899994,118.1241214
2565,ดอยหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มิ.ย.,1130,6,2565,2022,2022-06-01,ดอยหลวง,ดอยหลวง,ดอยหลวง,88.83999634,238.1799927,201.3274943
2565,ดอยอินทนนท์,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,15907,6,2565,2022,2022-06-01,ดอยอินทนนท์,ดอยอินทนนท์,ดอยอินทนนท์,40.83000183,241.8899994,118.1241214
2565,ดอยเวียงผา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,37,6,2565,2022,2022-06-01,ดอยเวียงผา,ดอยเวียงผา,ดอยเวียงผา,40.83000183,241.8899994,118.1241214
2565,ตะรุเตา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,5398,6,2565,2022,2022-06-01,ตะรุเตา,ตะรุเตา,ตะรุเตา,214.3500061,384.1499939,295.9612474
2565,ตากสินมหาราช,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มิ.ย.,439,6,2565,2022,2022-06-01,ตากสินมหาราช,ตากสินมหาราช,ตากสินมหาราช,12.31000042,205.3899994,107.3950743
2565,ตาดหมอก,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,999,6,2565,2022,2022-06-01,ตาดหมอก,ตาดหมอก,ตาดหมอก,78.80000305,170.1000061,111.4186549
2565,ตาดโตน,สำนักบริหารพื้นที่อนุรักษ์ที่ 7 (นครราชสีมา),มิ.ย.,13040,6,2565,2022,2022-06-01,ตาดโตน,ตาดโตน,ตาดโตน,83.30999756,151.6100006,106.7545527
2565,ตาพระยา,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 (ปราจีนบุรี),มิ.ย.,79,6,2565,2022,2022-06-01,ตาพระยา,ตาพระยา,ตาพระยา,55.72000122,128.1799927,81.80177367
2565,ต้นสักใหญ่,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,1162,6,2565,2022,2022-06-01,ต้นสักใหญ่,ต้นสักใหญ่,ต้นสักใหญ่,56.34999847,280.25,97.94346455
2565,ถ้ำปลา-น้ำตกผาเสื่อ,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,มิ.ย.,1996,6,2565,2022,2022-06-01,ถ้ำปลา-น้ำตกผาเสื่อ,ถ้ำปลา-น้ำตกผาเสื่อ,ถ้ำปลา-น้ำตกผาเสื่อ,88.97000122,216.1900024,149.7199479
2565,ถ้ำผาไท,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มิ.ย.,1284,6,2565,2022,2022-06-01,ถ้ำผาไท,ถ้ำผาไท,ถ้ำผาไท,44.13000107,155.3300018,85.19853428
2565,ถ้ำสะเกิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มิ.ย.,0,6,2565,2022,2022-06-01,ถ้ำสะเกิน,ถ้ำสะเกิน,ถ้ำสะเกิน,51.59999847,246.5700073,140.576255
2565,ถ้ำหลวง-ขุนน้ำนางนอน,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มิ.ย.,0,6,2565,2022,2022-06-01,ถ้ำหลวง-ขุนน้ำนางนอน,ถ้ำหลวง-ขุนน้ำนางนอน,ถ้ำหลวง-ขุนน้ำนางนอน,88.83999634,238.1799927,201.3274943
2565,ทองผาภูมิ,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มิ.ย.,4108,6,2565,2022,2022-06-01,ทองผาภูมิ,ทองผาภูมิ,ทองผาภูมิ,63.34000015,186.9299927,130.7357042
2565,ทะเลบัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,679,6,2565,2022,2022-06-01,ทะเลบัน,ทะเลบัน,ทะเลบัน,214.3500061,384.1499939,295.9612474
2565,ทับลาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 (ปราจีนบุรี),มิ.ย.,4698,6,2565,2022,2022-06-01,ทับลาน,ทับลาน,ทับลาน,66.69000244,221.8600006,135.8403025
2565,ทุ่งแสลงหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,2256,6,2565,2022,2022-06-01,ทุ่งแสลงหลวง,ทุ่งแสลงหลวง,ทุ่งแสลงหลวง,70.29000092,296.8699951,109.9787231
2565,ธารเสด็จ-เกาะพะงัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,3727,6,2565,2022,2022-06-01,ธารเสด็จ-เกาะพะงัน,ธารเสด็จ-เกาะพะงัน,ธารเสด็จ-เกาะพะงัน,55.88999939,275.4100037,180.6256657
2565,ธารโบกขรณี,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,4019,6,2565,2022,2022-06-01,ธารโบกขรณี,ธารโบกขรณี,ธารโบกขรณี,114.4400024,241.2100067,176.8443859
2565,นันทบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มิ.ย.,223,6,2565,2022,2022-06-01,นันทบุรี,นันทบุรี,นันทบุรี,51.59999847,246.5700073,140.576255
2565,นายูง-น้ำโสม,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,538,6,2565,2022,2022-06-01,นายูง-น้ำโสม,นายูง-น้ำโสม,นายูง-น้ำโสม,104.9800034,199.2200012,152.2076077
2565,น้ำตกคลองแก้ว,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มิ.ย.,806,6,2565,2022,2022-06-01,น้ำตกคลองแก้ว,น้ำตกคลองแก้ว,น้ำตกคลองแก้ว,226.4199982,393.8999939,264.4313505
2565,น้ำตกชาติตระการ,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,595,6,2565,2022,2022-06-01,น้ำตกชาติตระการ,น้ำตกชาติตระการ,น้ำตกชาติตระการ,70.29000092,296.8699951,109.9787231
2565,น้ำตกซีโป,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,มิ.ย.,2821,6,2565,2022,2022-06-01,น้ำตกซีโป,น้ำตกซีโป,น้ำตกซีโป,124.7099991,134.8999939,128.1257505
2565,น้ำตกทรายขาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,มิ.ย.,6091,6,2565,2022,2022-06-01,น้ำตกทรายขาว,น้ำตกทรายขาว,น้ำตกทรายขาว,76.90000153,140.9299927,108.5973586
2565,น้ำตกบัวตอง-น้ำพุเจ็ดสี,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,8387,6,2565,2022,2022-06-01,น้ำตกบัวตอง-น้ำพุเจ็ดสี,น้ำตกบัวตอง-น้ำพุเจ็ดสี,น้ำตกบัวตอง-น้ำพุเจ็ดสี,40.83000183,241.8899994,118.1241214
2565,น้ำตกพลิ้ว,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มิ.ย.,24816,6,2565,2022,2022-06-01,น้ำตกพลิ้ว,น้ำตกพลิ้ว,น้ำตกพลิ้ว,110.5599976,256.7000122,195.4259861
2565,น้ำตกพาเจริญ,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มิ.ย.,0,6,2565,2022,2022-06-01,น้ำตกพาเจริญ,น้ำตกพาเจริญ,น้ำตกพาเจริญ,12.31000042,205.3899994,107.3950743
2565,น้ำตกสามหลั่น,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 สาขาสระบุรี,มิ.ย.,0,6,2565,2022,2022-06-01,น้ำตกสามหลั่น,น้ำตกสามหลั่น,น้ำตกสามหลั่น,48.56000137,176.2100067,103.8421519
2565,น้ำตกสี่ขีด,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,361,6,2565,2022,2022-06-01,น้ำตกสี่ขีด,น้ำตกสี่ขีด,น้ำตกสี่ขีด,119.9100037,257.9100037,183.1876128
2565,น้ำตกหงาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,3824,6,2565,2022,2022-06-01,น้ำตกหงาว,น้ำตกหงาว,น้ำตกหงาว,62.06000137,382.8099976,235.3416894
2565,น้ำตกห้วยยาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,มิ.ย.,0,6,2565,2022,2022-06-01,น้ำตกห้วยยาง,น้ำตกห้วยยาง,น้ำตกห้วยยาง,48.72999954,97.19999695,79.93060954
2565,น้ำตกเจ็ดสาวน้อย,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 สาขาสระบุรี,มิ.ย.,17176,6,2565,2022,2022-06-01,น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,48.56000137,176.2100067,103.8421519
2565,น้ำตกแม่สุรินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,มิ.ย.,0,6,2565,2022,2022-06-01,น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,88.97000122,216.1900024,149.7199479
2565,น้ำตกโยง,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,3581,6,2565,2022,2022-06-01,น้ำตกโยง,น้ำตกโยง,น้ำตกโยง,119.9100037,257.9100037,183.1876128
2565,น้ำพอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มิ.ย.,2160,6,2565,2022,2022-06-01,น้ำพอง,น้ำพอง,น้ำพอง,87.37999725,204.3000031,148.1776
2565,น้ำหนาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,0,6,2565,2022,2022-06-01,น้ำหนาว,น้ำหนาว,น้ำหนาว,78.80000305,170.1000061,111.4186549
2565,บางลาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,มิ.ย.,860,6,2565,2022,2022-06-01,บางลาง,บางลาง,บางลาง,110.3399963,167.4700012,138.4814697
2565,บูโด-สุไหงปาดี,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,มิ.ย.,2826,6,2565,2022,2022-06-01,บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,124.7099991,134.8999939,128.1257505
2565,ปางสีดา,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 (ปราจีนบุรี),มิ.ย.,2115,6,2565,2022,2022-06-01,ปางสีดา,ปางสีดา,ปางสีดา,55.72000122,128.1799927,81.80177367
2565,ป่าหินงาม,สำนักบริหารพื้นที่อนุรักษ์ที่ 7 (นครราชสีมา),มิ.ย.,8607,6,2565,2022,2022-06-01,ป่าหินงาม,ป่าหินงาม,ป่าหินงาม,83.30999756,151.6100006,106.7545527
2565,ผาแดง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,991,6,2565,2022,2022-06-01,ผาแดง,ผาแดง,ผาแดง,40.83000183,241.8899994,118.1241214
2565,ผาแต้ม,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),มิ.ย.,7453,6,2565,2022,2022-06-01,ผาแต้ม,ผาแต้ม,ผาแต้ม,45.13000107,131.4799957,80.32158223
2565,พุเตย,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มิ.ย.,562,6,2565,2022,2022-06-01,พุเตย,พุเตย,พุเตย,61.04000092,174.6900024,117.591595
2565,ภูกระดึง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มิ.ย.,402,6,2565,2022,2022-06-01,ภูกระดึง,ภูกระดึง,ภูกระดึง,72.93000031,138.7400055,92.86204918
2565,ภูจองนายอย,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),มิ.ย.,4062,6,2565,2022,2022-06-01,ภูจองนายอย,ภูจองนายอย,ภูจองนายอย,45.13000107,131.4799957,80.32158223
2565,ภูชี้ฟ้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มิ.ย.,887,6,2565,2022,2022-06-01,ภูชี้ฟ้า,ภูชี้ฟ้า,ภูชี้ฟ้า,88.83999634,238.1799927,201.3274943
2565,ภูซาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มิ.ย.,3292,6,2565,2022,2022-06-01,ภูซาง,ภูซาง,ภูซาง,100.75,195.4199982,140.8622039
2565,ภูผาม่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มิ.ย.,1249,6,2565,2022,2022-06-01,ภูผาม่าน,ภูผาม่าน,ภูผาม่าน,87.37999725,204.3000031,148.1776
2565,ภูผายล,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,0,6,2565,2022,2022-06-01,ภูผายล,ภูผายล,ภูผายล,145.3099976,243.0700073,188.6181383
2565,ภูผาเทิบ,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),มิ.ย.,0,6,2565,2022,2022-06-01,ภูผาเทิบ,ภูผาเทิบ,ภูผาเทิบ,140.2599945,214.2799988,176.4371095
2565,ภูผาเหล็ก,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,9,6,2565,2022,2022-06-01,ภูผาเหล็ก,ภูผาเหล็ก,ภูผาเหล็ก,145.3099976,243.0700073,188.6181383
2565,ภูพาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,23,6,2565,2022,2022-06-01,ภูพาน,ภูพาน,ภูพาน,145.3099976,243.0700073,188.6181383
2565,ภูลังกา,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,16594,6,2565,2022,2022-06-01,ภูลังกา,ภูลังกา,ภูลังกา,189.1399994,326.1799927,245.7015931
2565,ภูสระดอกบัว,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),มิ.ย.,0,6,2565,2022,2022-06-01,ภูสระดอกบัว,ภูสระดอกบัว,ภูสระดอกบัว,140.2599945,214.2799988,176.4371095
2565,ภูสวนทราย,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มิ.ย.,455,6,2565,2022,2022-06-01,ภูสวนทราย,ภูสวนทราย,ภูสวนทราย,72.93000031,138.7400055,92.86204918
2565,ภูสอยดาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,176,6,2565,2022,2022-06-01,ภูสอยดาว,ภูสอยดาว,ภูสอยดาว,56.34999847,280.25,97.94346455
2565,ภูหินจอมธาตุ-ภูพระบาท,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,1295,6,2565,2022,2022-06-01,ภูหินจอมธาตุ-ภูพระบาท,ภูหินจอมธาตุ-ภูพระบาท,ภูหินจอมธาตุ-ภูพระบาท,104.9800034,199.2200012,152.2076077
2565,ภูหินร่องกล้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,3014,6,2565,2022,2022-06-01,ภูหินร่องกล้า,ภูหินร่องกล้า,ภูหินร่องกล้า,70.29000092,296.8699951,109.9787231
2565,ภูเก้า-ภูพานคำ,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มิ.ย.,601,6,2565,2022,2022-06-01,ภูเก้า-ภูพานคำ,ภูเก้า-ภูพานคำ,ภูเก้า-ภูพานคำ,96.01999664,158.0099945,121.163981
2565,ภูเรือ,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มิ.ย.,2024,6,2565,2022,2022-06-01,ภูเรือ,ภูเรือ,ภูเรือ,72.93000031,138.7400055,92.86204918
2565,ภูเวียง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มิ.ย.,3712,6,2565,2022,2022-06-01,ภูเวียง,ภูเวียง,ภูเวียง,87.37999725,204.3000031,148.1776
2565,ภูแลนคา,สำนักบริหารพื้นที่อนุรักษ์ที่ 7 (นครราชสีมา),มิ.ย.,0,6,2565,2022,2022-06-01,ภูแลนคา,ภูแลนคา,ภูแลนคา,83.30999756,151.6100006,106.7545527
2565,รามคำแหง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มิ.ย.,1783,6,2565,2022,2022-06-01,รามคำแหง,รามคำแหง,รามคำแหง,37.58000183,400.7999878,151.4587911
2565,ลานสาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มิ.ย.,1393,6,2565,2022,2022-06-01,ลานสาง,ลานสาง,ลานสาง,12.31000042,205.3899994,107.3950743
2565,ลำคลองงู,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มิ.ย.,47,6,2565,2022,2022-06-01,ลำคลองงู,ลำคลองงู,ลำคลองงู,63.34000015,186.9299927,130.7357042
2565,ลำน้ำกก,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มิ.ย.,3833,6,2565,2022,2022-06-01,ลำน้ำกก,ลำน้ำกก,ลำน้ำกก,88.83999634,238.1799927,201.3274943
2565,ลำน้ำกระบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,2002,6,2565,2022,2022-06-01,ลำน้ำกระบุรี,ลำน้ำกระบุรี,ลำน้ำกระบุรี,62.06000137,382.8099976,235.3416894
2565,ลำน้ำน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มิ.ย.,2481,6,2565,2022,2022-06-01,ลำน้ำน่าน,ลำน้ำน่าน,ลำน้ำน่าน,56.34999847,280.25,97.94346455
2565,ศรีน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มิ.ย.,474,6,2565,2022,2022-06-01,ศรีน่าน,ศรีน่าน,ศรีน่าน,51.59999847,246.5700073,140.576255
2565,ศรีพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,431,6,2565,2022,2022-06-01,ศรีพังงา,ศรีพังงา,ศรีพังงา,198.6199951,280.0799866,240.3132359
2565,ศรีลานนา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มิ.ย.,5747,6,2565,2022,2022-06-01,ศรีลานนา,ศรีลานนา,ศรีลานนา,40.83000183,241.8899994,118.1241214
2565,ศรีสัชนาลัย,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มิ.ย.,636,6,2565,2022,2022-06-01,ศรีสัชนาลัย,ศรีสัชนาลัย,ศรีสัชนาลัย,37.58000183,400.7999878,151.4587911
2565,สันกาลาคีรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 (สงขลา),มิ.ย.,174,6,2565,2022,2022-06-01,สันกาลาคีรี,สันกาลาคีรี,สันกาลาคีรี,83.5,301.0299988,174.8031753
2565,สาละวิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,มิ.ย.,9,6,2565,2022,2022-06-01,สาละวิน,สาละวิน,สาละวิน,88.97000122,216.1900024,149.7199479
2565,สิรินาถ,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มิ.ย.,1403,6,2565,2022,2022-06-01,สิรินาถ,สิรินาถ,สิรินาถ,200.6300049,259.3500061,232.1351583
2565,หมู่เกาะชุมพร,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มิ.ย.,3162,6,2565,2022,2022-06-01,หมู่เกาะชุมพร,หมู่เกาะชุมพร,หมู่เกาะชุมพร,21.03000069,358.730011,129.1327046
